tweet,label
هیچ‌چیز توانایی انگیزه‌دهی به خود را ندارد مثل یک پیام الهام‌بخش و موفقیت آور بزن بریم و بهترین خودمان را نشان دهیم,inspirational_and_motivational
فشن و استایل یه چیزهاییه که هر کسی براش اهمیت می‌ده هر کی بلد باشه خوب لباس بپوشه و استایل خوبی داشته باشه خیلی خوبه واسه منم خیلی مهمه که خوش‌تیپ باشم و همیشه با استایل بپوشم,fashion_and_style
حیوانات خانگی بهترین دوستای ما هستن اونا بهمون شادی و عشق می‌دهن و هیچوقت ازمون دل نمی‌کنن دوست دارم حیوون خونگی داشته باشم,pets_and_animals
کسی هست قرص ارامبخشی چیزی داشته باشه دانشگاه من بیام یکی بگیرم؟,health_and_wellness
حالا از خودش بری بپرسی کجا کار می‌کنی میگه میرم شرکت بابام حالا شرکت باباش چیکار میکنه؟ هیچی پشه باد میزنه چون یحتمل تخصص خاصی نداره,business_and_finance
دنیا بهترین مکان برای بزرگ کردن کودکان است همه‌ی مشکلات و خستگی‌ها رو ارزشمند می‌کنه و شادی‌ها رو دو چندان می‌کنه خانواده مهم‌ترین چیزیه که داریم و همیشه باید ازش مراقبت کنیم,family_and_parenting
٪ ماموریت انجام شد,other
دنیا بهترین جا برای اینه که با خانواده باشی همه چیز دور و برتون می‌گذره اما خانواده همیشه کنارتونه و حس خوبی بهتون می‌ده بهترین حسه که دارم اینه که بتونم وقت زیادی رو با خانوادم بگذرونم و لحظات خوشی رو باهاشون به اشتراک بذارم خانواده مهمترین چیز تو زندگیه,family_and_parenting
ماشین‌های جدید خیلی قشنگن اصلا دلم نمیاد ازشون پیاده بشم,automotive
تکنولوژی و نوآوری یکی از بهترین چیزهاییه که تو دنیا پیشرفت رو بهمون نشون میده همه چیز رو ساده‌تر و راحت‌تر میکنه عاشق این تکنولوژی‌ها و ایده‌های نو هستم,technology_and_innovation
دنیای کتاب‌ها و ادبیات عالمیه با خوندن کتابای جدید و قدیمی به دنیایی دیگه سفر می‌کنیم و تجربه‌های جدیدی می‌کنیم کتاب‌ها بهترین دوستان ما هستن که همیشه پشتمونن و بهمون راهنمایی میکنن برای همین همیشه بیشتر بخونیم و از دنیای جذاب کتاب‌ها لذت ببریم,books_and_literature
آدما همش دارن با همه چیز خراب میکنن باید بیشتر به محیط‌زیست اهمیت بدیم و سعی کنیم برای پایداری اون تلاش کنیم,environment_and_sustainability
یهویی همه موقع دلم میخواد خونه و باغچم رو با طراحی‌های جدید و شیک تغییر بدم اما خب بیا ببینیم چی میشه,home_and_garden
هروقت با رفیقام میرم بیرون یادم میاد من نیازی به زید نداشتم من فقط اونا رو کم داشتم,social_issues_and_activism
اون لحظه که می‌فهمی دیگه بالاخره بزرگ شدی و خونه و باغچه‌ات برات ارزش داره می‌فهمی که چقدر اینجا خوبه و دوست داری ازش مراقبت کنی و زیباش کنی خونه و باغچه بهت آرامش و شادابی می‌دهند,home_and_garden
علم و کشف‌ها همیشه جذاب و هیجان‌انگیز بودن هر روز چیزهای جدیدی رو می‌شنویم و یاد می‌گیریم که دنیای اطرافمون رو بهتر بفهمیم همیشه علاقه مندم به این موضوع باشم و از تمام دانشم استفاده کنم,science_and_discovery
کتاب‌ها و ادبیات یه دنیای دیگه‌ای رو برامون رقم می‌زنن اصلا کی میگه کتاب‌خوندن خسته‌کننده‌ست؟ هر چی بخوای تو کتابا پیدا میشه از عاشقانه تا تخیلی یه کتاب باز بودن حس خوبیه حتی اگه توی دنیای خودش افتاده باشی,books_and_literature
حالا باز خوبه این انجمنی که ازش حرف می‌زنن دانشجویی عه بسیج که تصمیمات و بودجه‌هاش خارج از دانشگاه وضع میشه و بعید می‌دونم بشه دانشجویی خطابش کرد؛ انتخاب شفاف و همگانی هم که نداره و تو خلوت یکی رو می‌کنن فرمانده دیگه درمورد انتخابات و فضای دانشجویی نظر ندید که خنده داره بخدا,politics_and_current_affairs
اوه اوه بابا جان چقدر دستمون به طبیعت زیبا ضربه میزنه؟ باید همه با هم برای حفظ محیط‌زیست تلاش کنیم مثل یه تیم قوی و متحد برا همین باید از انرژی‌های تجدیدپذیر استفاده کنیم و پلاستیک و زباله‌ها رو بازیافت کنیم بیاید دست به دست هم برسیم و زمینمون رو از آلودگی نجات بدیم,environment_and_sustainability
اون نارنجی خط‌خطی هم مناسب فضای خانوادگی توییتر نبوده,other
ماشینای جدید چهار چرخ همیشه خوشمزه‌ترین چیزه باید یه روز خودم یه ماشین قدرتمند داشته باشم و همه رو به تعجب بندازم,automotive
حاجی من دلشو ندارم دوست دخترم یه سرم بزنه بچمو می‌خوام چیکار کنم,family_and_parenting
سیمپ چاقال رو ببینا,entertainment_and_pop_culture
علم و کشف‌ها همیشه جذاب و هیجان انگیزند هر روز دنیای جدیدی را کشف می‌کنیم و به رازهای جهان نزدیک‌تر می‌شویم به علم احترام بگذاریم و همیشه به دنبال دانستن بیشتر باشیم,science_and_discovery
اووه آخر تابستونه و هنوز هوا خیلی گرمه کاش زودتر پاییز بیاد و هوای خنک و دلنشینشو برامون بیاره,weather_and_seasons
مت گالای امسال ریانا واقعا ریحانه از تهرانپارس شده,entertainment_and_pop_culture
هر روز که گذشته بیشتر از اینکه اهمیت حفاظت از محیط‌زیست و پایداری رو بفهمیم داریم بهش آسیب می‌زنیم باید بیدار بشیم و مسئولیتمون رو نسبت به این موضوع بپذیریم هر قدر که بتونیم به محیط‌زیست احترام بذاریم و به پایداری تلاش کنیم,environment_and_sustainability
میگن دیشب برنامه‌ی آرایشی دیدم آره خوب بود ولی خب کلا زیاد به این موضوع علاقه‌ای ندارم همون لوازم پایه رو استفاده می‌کنم و راضیم,beauty_and_cosmetics
